0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-406.42902,114.18477,-13.527212,50.144356,-16.969475,26.914623,-2.0229821,25.181604,4.011022,2.5402114,8.116241,-3.7363598,13.556275,-1.4556737,9.370369,-3.0067892,4.278497,0.91283226,0.027277803,2.9537597,-0.3413157,3.0720236,-1.232713,5.182293,-3.0291624,3.8879316,2.2471955,-0.7198108,-0.5903916,0.6033435,1.5177933,-3.62642,3.7225342,0.3658065,-1.0728688,-1.9691242,0.5216697,0.5480764,-0.72011584,0.37274113,dysarthria_female
-392.77924,121.48076,-7.997806,39.42428,-12.185926,20.74313,0.93036467,16.08683,10.138137,1.0800123,5.132832,-3.6850102,6.737971,0.16507103,5.7313046,-5.0021815,2.9215896,3.0113196,-2.8690758,1.8037014,-0.596682,2.5548012,-1.2490988,2.8986266,-0.50449616,1.7787904,1.7171148,-2.5919745,-3.021265,-1.7739938,1.3525133,-2.7925746,4.503521,5.6682262,3.6509943,3.588922,0.8559937,0.91363615,-0.36114556,1.256378,dysarthria_female
-392.8785,111.0986,-4.0563245,29.253841,-7.4073653,19.891476,7.1823654,12.5462055,9.769769,3.135737,5.6079926,-2.6222973,9.671249,0.923472,5.461155,2.1380708,-0.17837425,4.106686,-0.7287764,2.3426356,1.8235697,1.9665407,0.32536617,2.4114594,0.36081672,1.8680826,3.0804343,-1.837098,-2.371449,-0.4763248,0.2677328,-4.1382246,1.6047184,1.7975152,-1.1302215,1.0480652,0.44577733,2.070475,0.2991657,1.8761573,dysarthria_female
-396.75192,117.612656,-16.12628,37.99429,-14.686419,25.213604,2.9173677,13.570275,7.6842895,5.5150795,4.7338734,-2.2595448,14.536513,-2.2874248,7.0336604,0.23026302,-0.3964279,2.6497386,0.9362847,0.97500235,-1.3026419,3.9388142,1.6036245,3.8039784,-1.5761266,2.7813127,2.272305,-2.1536908,-2.7836652,-2.259886,-0.21284655,-4.3260756,2.1586182,2.9050894,2.0102396,2.4092455,1.1197364,0.704773,-1.540767,-0.82653123,dysarthria_female
-422.6608,123.37506,-11.780487,38.61797,-16.688522,26.59912,5.324944,20.059471,5.692091,5.751247,9.229099,-2.7600973,11.34981,-1.4219288,6.131925,-2.2389176,2.7883003,0.3058291,1.0748883,3.3423386,-0.42625672,3.428082,-1.0863094,5.3254213,-1.197309,1.4600003,1.9486393,-0.4282015,-1.993883,-0.5276662,2.5680141,-2.957679,2.831627,0.641395,-0.6362479,-0.52548987,-0.73556817,1.2276016,1.2461644,0.77549374,dysarthria_female
-402.91147,101.815056,10.642305,18.226831,3.4516582,12.10527,12.297857,14.018674,8.273299,4.4058266,7.761012,-0.14436536,7.815034,6.9154434,4.0896597,2.9375956,0.5639744,5.251774,1.1425625,0.7313423,2.6664758,0.6849824,1.8317627,3.8407817,2.2944613,1.6932818,4.00152,0.015590334,-3.2015727,1.2403531,0.8460456,-2.6908693,1.0082697,0.34593076,-2.5180542,-1.0382136,-1.3399308,0.32166553,0.6692259,0.07278474,dysarthria_female
-343.65704,124.77268,-14.199012,38.433987,-17.456142,20.03096,-5.218522,12.871083,6.5355225,1.3719343,8.763697,-6.3146825,11.130964,-2.8273585,5.7229977,-0.48345378,-0.08776275,1.6284553,-4.6573153,1.2999625,-3.830143,1.7079393,-4.9789877,-1.4531412,1.1865348,-2.1575944,-1.7040045,-2.7681196,-0.89694566,0.17548127,3.3973298,0.5871946,4.7640214,2.549573,-0.013648297,2.097721,0.5394125,4.6457934,5.5337152,3.011372,dysarthria_female
-341.07144,124.79554,-18.221865,37.715942,-17.033245,14.627821,0.5486725,8.036303,4.136701,1.0149331,5.5051947,-0.88570064,7.449386,-3.3472207,9.704667,-1.436124,0.015239923,1.8260894,-4.7165794,1.7626586,-2.973362,1.0554652,-2.6642196,0.012477081,0.5703773,0.26760548,1.5505413,-1.8672779,-3.3047981,-0.7162323,0.6047187,-3.225311,5.762589,6.0491147,3.9732828,5.491026,3.6009502,3.9696794,1.588853,0.71732897,dysarthria_female
-420.15808,113.21294,0.55892414,38.16533,-9.030557,21.798504,8.049181,17.65696,2.306208,3.2959836,7.638239,-3.9997888,11.690465,0.40697154,6.2326174,-0.22734217,2.82683,4.8444176,0.088886544,1.3131251,0.04085044,3.4804792,-1.2393632,4.912525,-0.124514855,0.8519281,3.5553024,-2.9306922,-2.9396908,-1.2327275,0.02495756,-1.7290895,4.3197856,0.24941975,-2.1243653,0.35258606,-1.6184509,0.8029076,0.793338,0.9284749,dysarthria_female
-412.0345,122.24878,-12.561032,31.86454,-14.473708,26.713995,7.3501644,17.346968,4.1933484,6.380331,8.51187,-3.6728551,11.23242,-0.22557469,6.6156435,-2.4301224,3.4415793,3.1686325,0.3894687,3.4101603,-0.077649996,4.585567,0.5217078,3.4002676,-0.94514257,3.1552866,2.81061,-1.9739925,-1.4107852,0.23486428,0.9197044,-1.6543651,3.7205484,-2.2837384,-3.384474,-1.261753,-2.5299313,0.9367031,1.01588,-0.62683564,dysarthria_female
-314.06772,109.982574,-14.212741,27.168211,-19.942225,15.085495,3.8657503,14.016751,-1.2616001,1.4753313,6.599446,-5.5524464,11.912922,-3.216016,5.5998483,2.0393639,-1.2035911,-0.55928063,-1.655666,1.5508374,-3.0934072,1.6860218,-2.9879918,-0.012173207,0.6079158,1.5971609,1.3428867,0.18270111,1.5535281,1.2857047,5.0389767,0.9603167,3.579805,5.2934766,2.4857047,-0.8172704,-1.3317975,1.289661,0.5311702,1.3513379,dysarthria_female
-394.09116,122.98299,-6.534699,24.631218,-11.085989,15.297777,10.383332,10.630174,1.2865835,7.3322687,9.46189,-5.578325,11.857544,5.761763,3.6388724,-1.7973459,0.18803762,3.8266535,0.16878675,0.6257576,-0.12753321,4.784313,0.6883144,3.112783,0.44352767,0.29019836,2.831763,-1.1637832,-1.7892241,0.13175994,3.033744,-2.2312217,1.8809667,1.7233889,-0.5472185,0.5927722,-1.2452828,2.4859865,0.48166153,0.47697616,dysarthria_female
-412.16812,100.56362,7.6908817,20.925447,-1.9993911,14.203858,15.365327,15.443875,6.857334,6.394827,9.103373,0.50749606,9.891634,5.0656796,3.5363271,0.9466227,1.6924742,5.162892,0.6521504,1.4217138,0.2888234,2.8158689,2.9881098,2.9581661,0.15304585,0.8881324,4.4959583,-2.2439957,-3.2104461,0.12724964,-0.6139268,-2.405486,1.2561718,0.866811,-2.4316885,-0.6215411,-1.2476835,0.6196306,1.2376369,0.30730093,dysarthria_female
-368.15942,118.33773,-9.635791,25.895176,-11.999744,15.307026,5.386188,14.3574,5.234296,2.342416,7.585519,-3.2857444,9.536862,0.52034444,4.8737893,0.5703588,0.6699253,1.9908646,-2.0454817,1.173909,-1.371768,2.1215267,-0.8690058,1.7002501,0.015372062,1.2412082,1.7201017,-2.293031,-0.011299393,0.16624731,1.8128071,-1.5516727,2.7175863,2.2338843,-0.5517087,2.0693219,-0.12021632,2.2381933,2.0223136,0.8785616,dysarthria_female
-395.2257,107.29989,-7.816774,35.93617,-12.67862,22.892107,2.6958194,19.414093,4.4400373,6.065379,10.319572,-5.8809714,13.419516,1.1664317,6.811868,1.3238169,2.1546516,1.9761081,0.15675823,2.1296315,-1.1847426,2.381265,-0.91987646,3.920124,-0.77947927,1.9604907,2.4060192,-2.7546399,-3.452554,-0.36821783,0.6065545,-5.089106,2.0484478,-0.35623753,-2.0230064,-1.390024,-0.71989197,2.5938518,0.23600094,1.4749033,dysarthria_female
-355.33762,128.1694,-14.2462225,35.639023,-11.640032,17.614357,-4.4368024,14.40032,1.771742,-1.8759644,5.990028,-5.9160385,12.347291,-3.9130406,6.0370636,0.727968,-1.8616238,3.0847368,-2.458175,-0.4816011,-2.9811895,2.4172351,-3.1219225,-1.0232501,-0.8120868,-0.5423995,-1.5608416,-3.4609802,-2.2469387,-2.8347023,2.229409,-0.80693793,6.228094,8.590195,5.3350587,6.3463035,1.443578,2.5793889,4.4106145,2.4418604,dysarthria_female
-403.5584,122.94977,-19.689482,46.512043,-19.633442,32.212578,-6.099992,22.625704,2.886969,2.6500452,9.871114,-3.7393134,15.536352,-3.101948,8.867808,-2.782447,2.1723816,1.1856658,1.2332996,0.27465054,-2.8175867,4.9086156,-1.6228814,4.4147687,-2.3392913,2.966665,1.945026,-2.0820644,-3.2380521,-0.03350428,1.3397834,-3.475274,5.016349,3.0263097,3.2114527,-0.84338444,-1.6496056,-0.5172556,0.22319047,1.2052851,dysarthria_female
-388.25406,103.517365,-13.46083,46.501743,-16.315933,24.972416,-2.9146788,21.900995,4.7195306,2.6463661,7.6229177,-3.8762105,14.429627,-1.4560788,7.7730856,-2.7092469,5.2384906,2.809048,-0.719955,3.0138774,-0.57126826,3.576229,-1.6355098,4.095951,-3.445273,2.4803984,-0.2101075,-4.152537,-0.28105074,-1.1388391,1.3967227,-1.5606186,3.1015136,1.3507805,2.22843,-1.4936228,0.21314298,1.8272434,-2.0333138,1.7794559,dysarthria_female
-353.82816,111.52314,-7.5832863,27.953257,-10.459232,14.583179,2.9382324,14.221837,4.9696875,3.8935847,5.2774024,-2.4206975,12.443577,-1.8020107,5.515284,-0.2951314,0.5774028,3.8665507,-2.9363198,0.12566186,-2.7095196,1.9001801,-0.84661436,0.30505645,-0.7209009,0.071038924,0.35777465,-3.003106,-1.5619477,0.20224287,2.6896155,-0.017355347,5.9086986,4.4028573,1.1989481,3.1733778,-0.9134284,0.7295947,1.3528538,0.49234915,dysarthria_female
-386.22455,121.601036,-0.78651774,22.30598,-7.3261285,16.056078,13.688651,15.728212,7.668301,7.0152893,9.3552885,1.2106543,11.500815,2.427486,3.175341,1.0089196,2.0775437,2.164614,-0.6977593,1.7802631,-1.6866325,2.4664989,1.1928203,1.8365647,-0.4057568,1.1597842,2.5224946,-2.6342893,-0.041872222,-0.4145135,-1.4379572,-0.9996831,1.983355,-1.2731291,-1.4899842,0.34257445,-3.6094654,0.86208874,1.9085491,-0.20548421,dysarthria_female
-365.9928,123.306755,-10.035572,40.619347,-14.349526,18.825443,-3.4449117,14.523427,10.03611,-0.030879417,6.306172,-3.3216155,9.284865,-2.730052,6.0655966,-2.7335484,-0.16668583,4.5918145,-3.2046616,-0.33226573,-2.266429,1.3375641,-3.8686624,0.598832,-0.8494824,0.15242104,1.3961159,-1.0815238,1.3305722,0.66038007,2.5356991,0.8431029,4.6404204,1.2307959,3.0293825,3.5814023,-1.006357,2.8513713,0.97015005,0.9824961,dysarthria_female
-408.24435,120.03245,-15.92357,36.8848,-18.179907,26.0306,2.5533586,19.849028,6.623558,5.371138,9.367864,-4.6826663,13.577426,1.300231,5.674174,-1.37874,4.1846266,2.8966954,0.46008992,0.23762971,-1.2622153,3.0356367,-3.0960114,3.902197,0.012305268,1.1593326,-0.29790366,-1.3722851,-1.5059395,-1.2376568,2.4772737,1.1740258,5.4504447,1.7120028,1.6763669,-0.5892103,-1.3311489,0.56272095,1.1842159,1.1501551,dysarthria_female
-346.37485,114.60524,-9.090326,30.900463,-9.490758,13.450256,0.38661727,13.637876,1.2982247,1.9974064,3.804913,-4.7492304,10.71446,-2.284472,7.3771086,-0.9383229,1.822038,4.385241,-3.6587996,1.1258235,-2.1333873,0.48247415,-4.165409,-0.9557084,-0.77460134,0.0011491955,-0.7760211,-1.7089456,3.257787,3.107471,6.658412,6.4226213,7.4051375,3.1709778,2.4746926,2.7625928,-1.3894246,0.76924115,1.8359234,1.5285661,dysarthria_female
-357.32852,113.05196,-11.491136,38.65444,-23.42193,26.938309,-3.165482,16.069939,4.367688,2.142629,7.2690554,-5.04367,11.599313,-2.3678505,8.764709,-3.236753,1.2764153,3.241676,-1.043383,-0.68528783,-2.2408113,3.205293,-4.659382,1.5127506,-0.2851233,2.6653588,0.08104908,-0.65170586,1.0906551,0.054960582,1.7255325,-1.4200822,4.0534363,0.75245386,3.3499858,3.2542489,-0.3200392,0.9357827,1.9886303,1.031093,dysarthria_female
-318.44403,119.6311,-21.48768,44.56333,-20.79541,21.962244,-8.33938,12.504154,3.6967537,0.7235217,3.8791945,-5.412497,13.367377,-4.9456396,7.7158747,-4.2358184,2.172818,2.5656786,-5.434812,-0.9196073,-4.3302,1.2511542,-6.7998443,-1.1998394,-3.1926563,-0.28857288,-3.8217833,-2.8456957,2.6749809,0.69866,8.534646,5.0531774,9.338683,5.6135798,4.741203,5.053023,1.1547732,3.1935782,1.439411,1.2971207,dysarthria_female
-396.13287,114.82564,-14.223035,39.159874,-16.98292,23.675318,3.4850495,16.219309,7.3658924,5.2706776,8.154301,-2.912044,13.958207,0.33546132,6.1616845,-1.0665003,2.4491043,2.9364038,-0.86716497,2.0822175,-1.2653351,2.513259,-0.79944545,2.2079258,-0.63548523,2.6812968,1.404263,-2.264412,-2.4386635,0.5931792,1.3088233,-4.9679885,3.2406511,0.7500863,-0.4482301,2.6301448,-0.117823705,0.5576045,1.7762054,0.7352827,dysarthria_female
-413.45303,115.34435,-11.703712,39.457302,-15.576219,26.658564,1.4280467,18.55946,6.357138,6.597111,7.2131195,-6.3698487,13.534931,0.88529795,6.1012664,-1.2830487,4.117168,3.1971054,1.2020216,0.6861847,-2.9828002,2.6071439,-0.19251469,3.4837067,-0.7245051,3.6626897,0.47300214,-1.4257114,-2.4561615,-0.06774293,2.650857,-3.4679284,5.116521,0.84604865,-1.3838652,0.8090768,-0.4174397,0.90766263,1.5651628,1.1369032,dysarthria_female
-315.06027,138.21214,-22.911762,33.211403,-31.438255,19.259716,-5.438851,9.307927,4.61964,-0.9795266,7.480359,-7.081425,8.685284,-3.6356864,3.6188982,-3.6941438,2.5751925,1.1808412,-5.878616,1.7946812,-4.6383095,2.2335715,-1.8328876,-2.750342,-2.3606968,1.1244549,-2.2966127,-2.4693432,4.229576,1.3359562,5.280928,4.758157,5.171165,2.4727213,5.5271387,7.4793606,2.3736098,3.0654562,2.2836154,0.021942336,dysarthria_female
-325.017,127.461586,-14.295244,44.197678,-16.713089,20.281883,-11.869875,13.577371,5.5553265,-6.6224966,1.1895266,-5.988477,10.741842,-6.170228,6.8993263,-3.056122,-1.265841,3.7458274,-5.5177584,-1.418303,-3.9459264,-2.1685634,-5.6887856,-2.813251,-4.5037866,-0.5958844,-4.4598846,-5.445907,-1.7332441,-0.112480156,6.3157578,3.535264,7.6738925,4.8090324,4.6063876,4.7094655,2.6650693,5.9737697,7.755966,5.9608326,dysarthria_female
-315.38,124.26341,-23.621584,45.46958,-19.823057,17.474834,-10.267919,13.870605,0.4718605,-1.9283868,3.2259793,-6.3849382,13.253626,-5.9496565,6.1308875,-2.1988175,3.9372973,1.1666011,-5.2702084,0.6645378,-4.580701,1.1602167,-5.1775765,-0.9091227,-1.7296479,0.515028,-3.1528964,-1.9887298,0.74635863,-0.7899308,4.320896,0.16329262,6.9486256,5.5890994,5.7834272,6.6906886,2.2214928,2.2738972,2.1742225,0.29176638,dysarthria_female
-408.31873,111.80504,-12.118814,48.567345,-17.096128,26.097342,1.1343952,19.440882,1.5547391,3.9345167,7.0445065,-6.178223,13.555753,-0.58534443,8.69615,-0.85122955,5.343797,3.2510462,0.4339493,1.0226884,-1.6748503,3.9301329,-2.6365385,3.5727704,0.12790132,3.3201034,1.5203743,-1.0664879,-3.178279,-1.3044647,1.8851221,-2.9856331,2.756277,-1.2711066,-0.5704019,-0.8001061,-2.2597713,0.08622239,1.1592146,0.9452554,dysarthria_female
-396.9097,122.44964,-10.623096,24.487495,-9.518676,15.353079,8.644534,15.077712,2.6633377,3.197942,8.413036,-1.6838044,10.680002,1.7338486,6.2606425,1.7007416,2.4046972,2.5093539,-0.7694552,1.9053895,0.25624412,3.481904,-1.7238946,3.376355,1.2615013,2.0703108,2.1300323,-4.402279,-1.5911335,0.08454369,2.731922,0.24947499,2.7907197,0.20672491,-0.021135312,0.7808589,-3.8155649,0.35085633,1.1122718,0.9861766,dysarthria_female
-397.86902,119.60994,-13.941427,27.431765,-9.865247,19.188099,4.3086586,18.447412,6.6744447,5.5021915,11.233622,-5.538957,10.39054,3.1408515,3.5877209,-1.2061192,5.0484314,5.0360775,0.18365157,1.9669764,-4.1653376,3.602473,2.5209382,2.699586,0.9976894,1.43021,2.3748035,-0.36110112,-1.7308234,-0.35442194,1.2929671,-3.0772364,1.0167457,-0.47025055,-0.48798013,0.6734823,0.42332432,2.4998775,2.202775,3.1686137,dysarthria_female
-375.19595,119.24618,-4.2388363,19.883434,-0.30615258,12.525064,4.795893,10.606676,3.8855152,1.5796869,6.275231,-0.31697756,7.8074265,3.0336533,7.939329,0.9004227,-0.3917961,5.6204653,0.36703438,-1.599231,-1.3333002,1.8104117,-1.8578861,2.51798,-0.18276756,-0.69229496,2.9238029,-2.5548394,-1.4779087,0.57336557,2.91034,0.97475594,2.489658,1.0124794,-0.03270079,2.154057,0.34523028,4.1888785,2.9636889,1.8240932,dysarthria_female
-382.921,113.79494,-20.976631,31.105051,-17.299734,20.452288,7.4002824,15.016786,9.586137,3.4345238,9.226199,-2.3659985,9.759361,-1.4026515,3.8683324,-0.17071505,0.6900222,4.491404,0.78231394,1.1124138,-1.6573646,4.9916277,-0.11696681,2.9317126,2.5432463,0.34402725,1.4107479,-0.32959497,0.46750197,-0.86783147,0.40766984,-2.3506265,-0.4560612,-0.26890233,1.0090648,1.2062259,0.21854717,2.7974365,0.9119107,1.3058716,dysarthria_female
-388.01694,91.346,9.140731,27.421259,1.569954,14.309307,11.77701,13.352435,2.6449454,1.311424,5.2361436,-1.6485381,7.579227,3.8548007,5.0643697,0.26686522,2.040532,6.7257237,2.001198,-0.16616893,-1.7207255,2.699726,0.27957642,1.4881392,-0.31102654,-1.7275817,1.1512556,-2.9765997,-2.3724756,-0.550643,-1.7888033,0.52114433,4.652955,1.6442063,3.021596,1.9911381,-1.9401133,2.1157944,1.9149829,1.7322675,dysarthria_female
-400.41946,112.34468,-3.3799837,32.01886,-14.621745,23.336372,7.0669475,14.414419,5.1789284,3.2757394,9.34759,-2.6378691,11.982614,2.0095599,7.1991343,-0.20775586,1.9529761,5.769241,-0.7943153,0.65612245,-0.8346393,3.4239867,-1.2346022,3.29407,0.67620564,0.57593167,2.3095002,-2.3742955,-1.2935131,0.75382537,1.948106,-2.0261624,3.6309104,-0.07043818,-1.8531027,1.2318908,-2.1647983,0.38812548,0.1212042,0.8450282,dysarthria_female
-362.03525,116.659225,-5.6345186,36.769093,-10.028064,18.145807,1.9739897,14.856052,4.8219776,-2.2454655,6.1597004,-3.7578819,7.7348046,0.5989705,4.7096705,-3.0669012,2.1161168,4.4724035,-1.3846858,0.60913545,-2.764107,1.1889007,-3.9169977,-1.8231311,-1.4803203,-1.3114736,-2.7521906,-3.3466222,-1.5083107,-0.9217849,3.8410308,2.2755935,6.6859202,3.9512022,1.9535005,3.4194458,-0.37260413,2.626697,4.538175,2.6548336,dysarthria_female
-381.8589,130.59474,-5.797542,26.001448,-15.211334,19.974249,0.20347854,12.94439,5.933759,0.77287114,9.090097,-3.9288876,8.982112,1.9963461,5.476443,0.6636028,1.2366409,3.8629472,-1.0437914,-1.9576914,-0.30095583,1.5227184,-2.6039004,2.9337544,-0.7970684,0.9893621,-0.25729546,-3.4394364,-2.7965627,-3.1409519,-1.363366,-2.7471297,5.5206094,2.827291,4.240596,7.638505,2.838152,3.773384,2.8955472,2.805166,dysarthria_female
-408.8734,112.46604,-10.026128,36.47808,-14.333197,27.55448,1.2527765,17.299097,4.4273024,5.015793,9.007456,-3.6741927,13.574791,0.94773,7.378091,-1.7643505,4.459702,5.155264,0.2766601,0.92055774,-0.4625529,3.569947,-1.4785472,4.381932,-0.64916104,2.4957352,2.5953758,-1.7787588,-1.7629219,0.26075527,1.1684371,-2.6473956,2.2898803,-2.3943157,-1.5727049,-1.1695248,-3.4705484,-0.5353616,0.13028196,0.24076764,dysarthria_female
-398.62714,113.03312,-0.37417305,35.34216,-1.6769009,16.813429,3.9588418,14.332153,5.6023393,-2.213113,4.0931754,-1.8858701,5.486972,-0.71511745,6.726194,-0.25595677,3.4092455,6.6143694,-1.125439,0.476442,-0.67427546,1.1918731,-2.5256743,2.297031,0.8488436,0.0472731,0.21051598,-1.392786,0.2693771,-1.870826,0.406035,-0.77240545,3.2790132,1.9131672,1.3023729,2.7099557,-1.6558125,0.69954956,1.5798247,2.419145,dysarthria_female
-381.38428,109.46098,3.3542788,29.16191,-9.04071,15.38781,7.6661105,14.481114,2.753296,-0.04864573,8.578683,-5.9850574,3.224683,2.5299816,5.8084846,-1.1274496,4.0123115,6.6755414,-1.8669449,0.9552752,0.15792717,-0.25247818,-6.1549177,-0.17144147,-0.5348675,-1.912926,0.91701746,-2.2054775,-1.6327003,-2.0947182,-0.9873077,-1.7327781,4.3170915,5.0225277,6.1272798,7.5041976,1.0403981,2.2505705,0.77506363,1.1617732,dysarthria_female
-388.49832,112.3759,-5.195576,26.976149,-9.253213,18.671547,4.235357,11.335694,7.733554,2.3642023,9.947523,-2.1069398,8.361899,3.4815161,6.614992,0.7951438,0.8422258,5.9926586,0.12088903,1.4139196,1.4913722,3.9145918,-1.1530335,2.975127,1.7971491,-0.18376449,2.789059,-2.2314668,-1.9853069,0.015768295,0.32388416,-2.3473942,1.9926674,0.21402034,0.21404834,4.3496704,-0.10276351,1.8127626,1.0684235,-0.20859258,dysarthria_female
-311.94986,117.56671,-3.2178,19.007637,-8.936415,9.489532,0.640723,9.080439,-0.9679606,-1.0690057,2.85627,-5.609991,3.9842772,-1.7270668,5.5183663,0.6588037,1.1365095,1.9102746,-2.2728415,-1.2357343,-3.4093738,-0.8744358,-4.5560694,0.43003184,4.6511083,4.470175,0.5946155,-0.28717786,0.46036753,-0.23091312,2.0854185,-0.17270465,2.171055,0.830966,2.194912,2.5524042,0.38755247,2.8464437,2.0764465,1.758585,dysarthria_female
-376.53027,134.94682,-22.12518,31.261292,-26.900774,26.334179,4.824414,15.931071,4.468665,5.5800257,9.980002,-5.9454107,10.0558605,-0.9250742,3.606228,-2.8445175,6.2548037,1.5069629,-1.0330979,1.5949802,-1.7381238,3.6291847,-5.081764,3.3420982,-0.064391375,-0.38207123,1.6441966,-3.0275924,-2.30033,-0.18812588,1.6001843,-0.05836102,4.010205,3.6415687,3.9690554,1.3049967,0.04238609,0.5746533,0.92031413,1.8061848,dysarthria_female
-393.55966,121.79067,-13.427205,26.88498,-9.443523,17.589163,5.772683,13.141573,7.4310813,3.887709,9.609555,-3.329571,9.131316,4.5747976,3.7247727,0.08489045,3.173782,3.1969955,-0.18670486,1.3627758,-0.88834673,2.6000545,-1.1056813,1.354706,1.0790855,1.3274683,1.2976929,-0.70396644,-1.1618023,-0.43842584,1.1129777,-1.7682387,4.7307196,2.3691409,-0.27728674,-0.11387141,-2.8527803,-0.39619023,-1.4404937,0.9244491,dysarthria_female
-331.6851,125.67352,-17.45244,38.763374,-15.565086,19.519093,-10.278162,13.667605,4.8110623,-4.5671887,3.918489,-7.4786577,8.247505,-3.7892807,7.3906126,-1.9652674,0.88592684,2.4616976,-3.428257,2.8458147,-2.215815,-0.0098790005,-5.95701,-2.1577666,-1.7845595,0.041979622,-3.319104,-5.6337495,-3.040091,-2.211898,3.9673386,2.0033004,8.436823,8.448396,7.3975487,5.264453,1.6015601,4.8973374,4.8969293,4.503688,dysarthria_female
-410.22314,116.60928,-5.6933293,29.600492,-12.253459,19.719137,6.5434384,17.03412,4.0563645,5.680723,8.785771,-4.0416617,11.74275,2.9551558,5.2230134,-1.3661056,3.7671156,4.4945207,1.1232226,-0.27085975,-1.7255424,3.617338,-0.80905443,5.6904445,-0.7188218,1.1752975,4.2555656,-2.7360473,-2.864858,-0.04603887,1.0931425,-2.271609,4.8912253,2.5451949,0.5214322,1.4617099,-0.64530534,1.1673142,0.31502894,0.79573375,dysarthria_female
-328.30573,127.812004,-25.244394,36.354866,-24.898106,22.192097,-10.665155,13.762377,5.091773,1.7944866,7.743405,-7.6306415,11.896528,-4.302279,5.4193654,-0.38247868,3.5030663,-0.2940215,-2.3703046,1.8567051,-5.6343822,0.59809834,-4.7108507,-0.69579774,-1.732304,2.0293095,-3.6095934,-4.8834076,-0.94578016,-2.4812262,4.6782427,1.9045203,7.4447026,8.144725,6.7988944,5.994707,1.6508263,1.0187938,3.0621061,0.77564025,dysarthria_female
-400.8105,112.764404,-4.174429,35.40496,-7.872765,22.936525,5.035693,17.772116,10.185966,4.9270215,9.170189,-1.7289066,11.194694,0.87490815,5.42709,-0.07554265,1.1044384,2.5844336,0.2488431,0.4409339,-1.9259739,2.7851346,-1.9309164,4.1489596,-0.07353847,0.56943285,3.8000233,-1.9348813,-1.0081315,1.6049368,2.6768115,-1.4026996,3.6410303,0.89125526,-2.7835774,-1.3897856,-0.43288592,1.5804449,0.29878905,1.7611743,dysarthria_female
-334.54236,117.9966,-27.428122,37.972546,-13.190383,21.34338,-6.1303287,6.649792,6.5472126,5.738569,3.343474,-6.6128764,9.592449,-2.195661,9.16518,-0.8371996,0.7872522,-0.3334708,-2.453483,4.0811315,-0.38261488,-0.3226626,-4.748128,2.6097436,-2.223935,1.1096928,0.46150488,-2.0804312,0.18083738,1.273757,6.7289186,0.90136564,6.8907948,6.5385942,3.1332273,1.027781,0.065652035,1.8010911,-0.6569031,1.2760905,dysarthria_female
-383.96246,136.83429,-9.160843,27.751604,-20.00693,19.402355,-3.4218287,18.741716,8.784561,3.4471788,4.5692773,-4.5339546,9.995418,-1.8626525,6.7873473,1.493632,4.354228,-1.5351158,-0.48506096,2.592105,-1.4588033,1.9638593,-0.73916507,3.0936096,-4.8841934,1.6119406,2.6041055,-1.7797743,-1.5749836,0.5555324,-0.0067494344,-4.902692,2.3707232,-0.6240105,0.48895565,2.0431287,1.5418558,2.5566354,1.3337017,1.5613968,dysarthria_female
-369.9978,121.23278,-20.225595,47.05333,-21.385538,31.397913,-8.551207,12.68137,9.886134,-0.5795493,6.8924546,-3.6687691,7.674091,-1.6024188,9.1322775,-1.7048925,1.1139227,0.3686957,0.048609994,0.5870193,2.1550493,1.5227135,-4.850978,5.108341,-1.5688227,1.5746385,-0.2296607,-1.9391243,-4.053067,-0.7939508,1.3283094,-2.8355172,6.0904593,4.372562,4.1952276,0.9713275,2.1154544,1.1759988,-0.5020752,0.44473073,dysarthria_female
-386.78253,117.07509,-19.948572,41.53496,-13.374937,18.80059,-3.1794832,19.441439,7.0848355,5.473589,7.8925176,-3.1076286,11.477133,-0.20796385,6.318037,-0.5674487,4.561059,-1.2389464,-0.6005843,0.4893418,-1.0506142,2.2016184,-2.0501087,4.1545677,-3.1175458,3.6491418,0.842947,-2.0491943,-0.7403523,0.92212474,2.3278716,-3.0141547,5.4726596,4.357858,3.0149696,0.26915362,0.1980063,-0.6337424,-0.22145481,2.2272496,dysarthria_female
-394.14194,117.48147,-9.512628,25.417751,-9.200142,21.91539,6.3486385,12.223026,7.9342804,5.3330674,7.505194,-1.8252716,9.769931,2.929205,5.849332,0.6497156,2.317723,1.0650615,0.29099074,0.9319471,-2.2250185,1.8588741,-0.48045018,3.6346748,-1.8118911,2.6204696,3.7173202,-2.947594,-0.8278152,1.1036143,0.8278683,-4.3907733,1.7467487,1.2740816,-0.8540934,0.48008612,0.7281324,0.4299333,-0.40975702,2.057983,dysarthria_female
-404.30484,118.72752,-11.391735,30.200693,-9.705949,25.654747,3.5970776,15.297337,4.8177543,2.890996,7.000467,-0.5013098,10.510696,0.66506803,7.657716,-1.2291518,3.1008613,0.36426988,-0.04547171,1.6548606,-1.7634494,2.8908885,0.00962975,5.181258,-2.3690357,3.5031695,4.13914,-3.0008845,-1.091295,1.2863017,0.5474177,-3.5172446,3.1059902,0.29225603,-0.13338369,-0.47942275,0.35508636,0.7539541,-0.86415565,2.4728584,dysarthria_female
